aligned_key,status,step4_config_id,deepseek_config_id,metric_deltas
"[""h800_sxm"",""primary"",16384,1,0,5000,""agg"",""vllm"",""SOL"",0]",paired,agg_patternA|tp=8|pp=1|dp=4|moe_tp=1|moe_ep=32|cp=1|bs=65|ctx_tokens=16384,agg_patternA|tp=8|pp=1|dp=4|moe_tp=1|moe_ep=32|cp=1|bs=6|ctx_tokens=16384,"{""ranking_metric_value"":{""absolute_delta"":24193.93012482918,""deepseek_value"":2463.8152397109134,""polarity"":""higher_is_better"",""relative_delta"":9.819701467415197,""status"":""computed"",""step4_value"":26657.745364540093},""request_latency"":{""absolute_delta"":6.283666008187538,""deepseek_value"":4987.386960656103,""polarity"":""lower_is_better"",""relative_delta"":0.001259911464211092,""status"":""computed"",""step4_value"":4993.6706266642905},""tpot"":{""absolute_delta"":-945.2387771251456,""deepseek_value"":3720.613040672604,""polarity"":""lower_is_better"",""relative_delta"":-0.25405457831601524,""status"":""computed"",""step4_value"":2775.374263547458},""ttft"":{""absolute_delta"":6.283666008187538,""deepseek_value"":4987.386960656103,""polarity"":""lower_is_better"",""relative_delta"":0.001259911464211092,""status"":""computed"",""step4_value"":4993.6706266642905}}"
"[""h800_sxm"",""primary"",16384,1,0,5000,""disagg"",""vllm"",""SOL"",0]",paired,disagg_AA|p_tp=4|p_pp=1|p_dp=2|p_moe_tp=1|p_moe_ep=8|p_cp=1|p_bs=1|p_workers=7|d_tp=4|d_pp=1|d_dp=2|d_moe_tp=1|d_moe_ep=8|d_cp=1|d_bs=1|d_workers=1,disagg_AA|p_tp=8|p_pp=1|p_dp=4|p_moe_tp=1|p_moe_ep=32|p_cp=1|p_bs=1|p_workers=1|d_tp=1|d_pp=1|d_dp=16|d_moe_tp=1|d_moe_ep=16|d_cp=1|d_bs=1|d_workers=1,"{""ranking_metric_value"":{""absolute_delta"":3612.5666052560528,""deepseek_value"":275.411038872493,""polarity"":""higher_is_better"",""relative_delta"":13.117000030374825,""status"":""computed"",""step4_value"":3887.9776441285458},""request_latency"":{""absolute_delta"":-2796.263,""deepseek_value"":3718.079,""polarity"":""lower_is_better"",""relative_delta"":-0.7520719704987441,""status"":""computed"",""step4_value"":921.816},""tpot"":{""absolute_delta"":0.0,""deepseek_value"":0.0,""polarity"":""lower_is_better"",""relative_delta"":null,""status"":""zero_baseline_both_zero"",""step4_value"":0.0},""ttft"":{""absolute_delta"":-2796.263,""deepseek_value"":3718.079,""polarity"":""lower_is_better"",""relative_delta"":-0.7520719704987441,""status"":""computed"",""step4_value"":921.816}}"
"[""h800_sxm"",""primary"",4096,1,0,1000,""agg"",""vllm"",""SOL"",0]",paired,agg_patternA|tp=8|pp=1|dp=2|moe_tp=1|moe_ep=16|cp=1|bs=145|ctx_tokens=4096,agg_patternA|tp=8|pp=1|dp=2|moe_tp=1|moe_ep=16|cp=1|bs=10|ctx_tokens=4096,"{""ranking_metric_value"":{""absolute_delta"":68992.02055664276,""deepseek_value"":5318.748446563601,""polarity"":""higher_is_better"",""relative_delta"":12.971476513655752,""status"":""computed"",""step4_value"":74310.76900320637},""request_latency"":{""absolute_delta"":36.41518297254845,""deepseek_value"":962.6324785688989,""polarity"":""lower_is_better"",""relative_delta"":0.03782874958331472,""status"":""computed"",""step4_value"":999.0476615414474},""tpot"":{""absolute_delta"":-178.4792996082819,""deepseek_value"":631.3897842849537,""polarity"":""lower_is_better"",""relative_delta"":-0.2826768884301937,""status"":""computed"",""step4_value"":452.91048467667184},""ttft"":{""absolute_delta"":36.41518297254845,""deepseek_value"":962.6324785688989,""polarity"":""lower_is_better"",""relative_delta"":0.03782874958331472,""status"":""computed"",""step4_value"":999.0476615414474}}"
"[""h800_sxm"",""primary"",4096,1,0,1000,""disagg"",""vllm"",""SOL"",0]",paired,disagg_AA|p_tp=4|p_pp=1|p_dp=2|p_moe_tp=1|p_moe_ep=8|p_cp=1|p_bs=4|p_workers=7|d_tp=4|d_pp=1|d_dp=2|d_moe_tp=1|d_moe_ep=8|d_cp=1|d_bs=1|d_workers=1,disagg_AA|p_tp=4|p_pp=1|p_dp=4|p_moe_tp=1|p_moe_ep=16|p_cp=1|p_bs=1|p_workers=3|d_tp=1|d_pp=1|d_dp=16|d_moe_tp=1|d_moe_ep=16|d_cp=1|d_bs=1|d_workers=1,"{""ranking_metric_value"":{""absolute_delta"":4090.6997942705393,""deepseek_value"":817.9680310827852,""polarity"":""higher_is_better"",""relative_delta"":5.001050944320496,""status"":""computed"",""step4_value"":4908.667825353325},""request_latency"":{""absolute_delta"":-208.7750000000001,""deepseek_value"":938.912,""polarity"":""lower_is_better"",""relative_delta"":-0.2223584318871205,""status"":""computed"",""step4_value"":730.137},""tpot"":{""absolute_delta"":0.0,""deepseek_value"":0.0,""polarity"":""lower_is_better"",""relative_delta"":null,""status"":""zero_baseline_both_zero"",""step4_value"":0.0},""ttft"":{""absolute_delta"":-208.7750000000001,""deepseek_value"":938.912,""polarity"":""lower_is_better"",""relative_delta"":-0.2223584318871205,""status"":""computed"",""step4_value"":730.137}}"
"[""h800_sxm"",""primary"",4096,1,0,200,""disagg"",""vllm"",""SOL"",0]",unpaired,disagg_AA|p_tp=4|p_pp=1|p_dp=2|p_moe_tp=1|p_moe_ep=8|p_cp=1|p_bs=1|p_workers=7|d_tp=4|d_pp=1|d_dp=2|d_moe_tp=1|d_moe_ep=8|d_cp=1|d_bs=1|d_workers=1,,{}
"[""h800_sxm"",""primary"",4096,1,0,2000,""agg"",""vllm"",""SOL"",0]",paired,agg_patternA|tp=4|pp=1|dp=4|moe_tp=1|moe_ep=16|cp=1|bs=182|ctx_tokens=4096,agg_patternA|tp=8|pp=1|dp=2|moe_tp=1|moe_ep=16|cp=1|bs=422|ctx_tokens=4096,"{""ranking_metric_value"":{""absolute_delta"":-20937.99839722921,""deepseek_value"":145226.96848683534,""polarity"":""higher_is_better"",""relative_delta"":-0.14417431290750393,""status"":""computed"",""step4_value"":124288.97008960613},""request_latency"":{""absolute_delta"":11.705614287398475,""deepseek_value"":1487.767749001701,""polarity"":""lower_is_better"",""relative_delta"":0.00786790431184773,""status"":""computed"",""step4_value"":1499.4733632890996},""tpot"":{""absolute_delta"":4.8488672352173126,""deepseek_value"":695.0838745008506,""polarity"":""lower_is_better"",""relative_delta"":0.006975945512617958,""status"":""computed"",""step4_value"":699.9327417360679},""ttft"":{""absolute_delta"":11.705614287398475,""deepseek_value"":1487.767749001701,""polarity"":""lower_is_better"",""relative_delta"":0.00786790431184773,""status"":""computed"",""step4_value"":1499.4733632890996}}"
"[""h800_sxm"",""primary"",4096,1,0,2000,""disagg"",""vllm"",""SOL"",0]",paired,disagg_AA|p_tp=4|p_pp=1|p_dp=2|p_moe_tp=1|p_moe_ep=8|p_cp=1|p_bs=4|p_workers=7|d_tp=4|d_pp=1|d_dp=2|d_moe_tp=1|d_moe_ep=8|d_cp=1|d_bs=1|d_workers=1,disagg_AA|p_tp=4|p_pp=1|p_dp=4|p_moe_tp=1|p_moe_ep=16|p_cp=1|p_bs=2|p_workers=3|d_tp=1|d_pp=1|d_dp=16|d_moe_tp=1|d_moe_ep=16|d_cp=1|d_bs=1|d_workers=1,"{""ranking_metric_value"":{""absolute_delta"":4090.5956741591044,""deepseek_value"":818.0721511942202,""polarity"":""higher_is_better"",""relative_delta"":5.000287160720067,""status"":""computed"",""step4_value"":4908.667825353325},""request_latency"":{""absolute_delta"":-1147.448,""deepseek_value"":1877.585,""polarity"":""lower_is_better"",""relative_delta"":-0.6111297224892616,""status"":""computed"",""step4_value"":730.137},""tpot"":{""absolute_delta"":0.0,""deepseek_value"":0.0,""polarity"":""lower_is_better"",""relative_delta"":null,""status"":""zero_baseline_both_zero"",""step4_value"":0.0},""ttft"":{""absolute_delta"":-1147.448,""deepseek_value"":1877.585,""polarity"":""lower_is_better"",""relative_delta"":-0.6111297224892616,""status"":""computed"",""step4_value"":730.137}}"
"[""h800_sxm"",""primary"",4096,1,0,500,""agg"",""vllm"",""SOL"",0]",unpaired,agg_patternA|tp=4|pp=1|dp=2|moe_tp=1|moe_ep=8|cp=1|bs=10|ctx_tokens=4096,,{}
"[""h800_sxm"",""primary"",4096,1,0,500,""disagg"",""vllm"",""SOL"",0]",unpaired,disagg_AA|p_tp=4|p_pp=1|p_dp=2|p_moe_tp=1|p_moe_ep=8|p_cp=1|p_bs=2|p_workers=7|d_tp=4|d_pp=1|d_dp=2|d_moe_tp=1|d_moe_ep=8|d_cp=1|d_bs=1|d_workers=1,,{}
"[""h800_sxm"",""primary"",4096,1,0,5000,""agg"",""vllm"",""SOL"",0]",paired,agg_patternA|tp=2|pp=1|dp=8|moe_tp=1|moe_ep=16|cp=1|bs=163|ctx_tokens=4096,agg_patternA|tp=4|pp=1|dp=8|moe_tp=1|moe_ep=32|cp=1|bs=851|ctx_tokens=4096,"{""ranking_metric_value"":{""absolute_delta"":-92783.97090202122,""deepseek_value"":230896.1272202227,""polarity"":""higher_is_better"",""relative_delta"":-0.40184290667433453,""status"":""computed"",""step4_value"":138112.15631820148},""request_latency"":{""absolute_delta"":-1357.0452586549363,""deepseek_value"":3774.0953496758243,""polarity"":""lower_is_better"",""relative_delta"":-0.359568355572018,""status"":""computed"",""step4_value"":2417.050091020888},""tpot"":{""absolute_delta"":-652.0429187782529,""deepseek_value"":1838.2476748379122,""polarity"":""lower_is_better"",""relative_delta"":-0.35470895881086695,""status"":""computed"",""step4_value"":1186.2047560596593},""ttft"":{""absolute_delta"":-1357.0452586549363,""deepseek_value"":3774.0953496758243,""polarity"":""lower_is_better"",""relative_delta"":-0.359568355572018,""status"":""computed"",""step4_value"":2417.050091020888}}"
"[""h800_sxm"",""primary"",4096,1,0,5000,""disagg"",""vllm"",""SOL"",0]",paired,disagg_AA|p_tp=4|p_pp=1|p_dp=2|p_moe_tp=1|p_moe_ep=8|p_cp=1|p_bs=4|p_workers=7|d_tp=4|d_pp=1|d_dp=2|d_moe_tp=1|d_moe_ep=8|d_cp=1|d_bs=1|d_workers=1,disagg_AA|p_tp=4|p_pp=1|p_dp=4|p_moe_tp=1|p_moe_ep=16|p_cp=1|p_bs=2|p_workers=3|d_tp=1|d_pp=1|d_dp=16|d_moe_tp=1|d_moe_ep=16|d_cp=1|d_bs=1|d_workers=1,"{""ranking_metric_value"":{""absolute_delta"":4090.5956741591044,""deepseek_value"":818.0721511942202,""polarity"":""higher_is_better"",""relative_delta"":5.000287160720067,""status"":""computed"",""step4_value"":4908.667825353325},""request_latency"":{""absolute_delta"":-1147.448,""deepseek_value"":1877.585,""polarity"":""lower_is_better"",""relative_delta"":-0.6111297224892616,""status"":""computed"",""step4_value"":730.137},""tpot"":{""absolute_delta"":0.0,""deepseek_value"":0.0,""polarity"":""lower_is_better"",""relative_delta"":null,""status"":""zero_baseline_both_zero"",""step4_value"":0.0},""ttft"":{""absolute_delta"":-1147.448,""deepseek_value"":1877.585,""polarity"":""lower_is_better"",""relative_delta"":-0.6111297224892616,""status"":""computed"",""step4_value"":730.137}}"
